Time,Red_Signal
06:00:38.197198,559
06:00:38.197198,559
06:00:38.213031,569
06:00:38.229097,562
06:00:38.229441,555
06:00:38.244865,551
06:00:38.244865,558
06:00:38.261248,561
06:00:38.276922,568
06:00:38.277423,562
06:00:38.292951,552
06:00:38.309245,528
06:00:38.309245,515
06:00:38.324687,500
06:00:38.324687,499
06:00:38.341173,494
06:00:38.356705,502
06:00:38.356705,515
06:00:38.372710,540
06:00:38.389243,546
06:00:38.389243,549
06:00:38.405181,547
06:00:38.405740,550
06:00:38.421315,546
06:00:38.437309,547
06:00:38.437309,533
06:00:38.453030,526
06:00:38.469331,502
06:00:38.469331,483
06:00:38.485326,463
06:00:38.501407,458
06:00:38.501573,447
06:00:38.517332,443
06:00:38.517692,433
06:00:38.533030,431
06:00:38.549332,410
06:00:38.549694,400
06:00:38.564692,390
06:00:38.581319,397
06:00:38.581683,393
06:00:38.597184,397
06:00:38.597184,396
06:00:38.613030,402
06:00:38.629197,390
06:00:38.629197,385
06:00:38.645033,381
06:00:38.661176,389
06:00:38.661176,390
06:00:38.676879,399
06:00:38.676879,400
06:00:38.693024,405
06:00:38.709431,394
06:00:38.709431,391
06:00:38.725034,387
06:00:38.741414,397
06:00:38.741636,401
06:00:38.757182,411
06:00:38.757182,415
06:00:38.773068,425
06:00:38.789424,414
06:00:38.789424,402
06:00:38.804538,386
06:00:38.820673,380
06:00:38.821675,374
06:00:38.836678,379
06:00:38.836678,380
06:00:38.852683,400
06:00:38.868690,411
06:00:38.868690,434
06:00:38.885209,454
06:00:38.901229,481
06:00:38.901229,490
06:00:38.917195,500
06:00:38.917195,499
06:00:38.932963,502
06:00:38.949178,483
06:00:38.949178,470
06:00:38.965167,457
06:00:38.981254,459
06:00:38.981758,447
06:00:38.997318,444
06:00:38.997647,433
06:00:39.013034,431
06:00:39.029191,411
06:00:39.029553,401
06:00:39.044676,392
06:00:39.060653,398
06:00:39.061556,391
06:00:39.077298,391
06:00:39.077298,389
06:00:39.093036,399
06:00:39.109324,392
06:00:39.109324,394
06:00:39.125294,398
06:00:39.140530,412
06:00:39.141526,418
06:00:39.157323,430
06:00:39.157323,435
06:00:39.173331,446
06:00:39.189321,437
06:00:39.189666,437
06:00:39.205294,437
06:00:39.221509,452
06:00:39.221509,456
06:00:39.237286,468
06:00:39.237286,473
06:00:39.253296,484
06:00:39.268753,475
06:00:39.268753,477
06:00:39.285276,472
06:00:39.300385,471
06:00:39.301385,462
06:00:39.317058,463
06:00:39.333064,462
06:00:39.333064,472
06:00:39.349069,480
06:00:39.349069,493
06:00:39.365075,513
06:00:39.381088,551
06:00:39.381589,578
06:00:39.397314,608
06:00:39.413028,621
06:00:39.413566,635
06:00:39.429317,625
06:00:39.429317,619
06:00:39.445138,609
06:00:39.461319,608
06:00:39.461319,598
06:00:39.477230,595
06:00:39.493032,585
06:00:39.493542,584
06:00:39.509279,564
06:00:39.509640,557
06:00:39.525158,548
06:00:39.541275,552
06:00:39.541541,549
06:00:39.557022,553
06:00:39.573032,548
06:00:39.573594,551
06:00:39.589272,534
06:00:39.589272,527
06:00:39.605011,518
06:00:39.621247,519
06:00:39.621247,514
06:00:39.637180,513
06:00:39.653031,505
06:00:39.653482,502
06:00:39.669200,481
06:00:39.669617,472
06:00:39.685162,461
06:00:39.701317,463
06:00:39.701317,458
06:00:39.717317,459
06:00:39.733031,453
06:00:39.733031,453
06:00:39.749332,435
06:00:39.749611,427
06:00:39.765043,420
06:00:39.781071,426
06:00:39.781573,419
06:00:39.797085,406
06:00:39.813091,388
06:00:39.813091,379
06:00:39.829097,370
06:00:39.829097,372
06:00:39.845102,373
06:00:39.861109,383
06:00:39.861109,391
06:00:39.877113,416
06:00:39.893142,443
06:00:39.893640,467
06:00:39.909159,471
06:00:39.909159,478
06:00:39.925128,481
06:00:39.940541,488
06:00:39.941546,486
06:00:39.957164,486
06:00:39.973030,477
06:00:39.973030,472
06:00:39.989158,450
06:00:39.989666,440
06:00:40.004358,430
06:00:40.020545,431
06:00:40.021551,430
06:00:40.037114,433
06:00:40.053196,432
06:00:40.053619,431
06:00:40.069271,416
06:00:40.069271,411
06:00:40.085197,408
06:00:40.101312,416
06:00:40.101312,414
06:00:40.117307,419
06:00:40.132942,422
06:00:40.132942,424
06:00:40.149282,414
06:00:40.165020,413
06:00:40.165020,414
06:00:40.181276,422
06:00:40.181631,426
06:00:40.197267,432
06:00:40.213030,434
06:00:40.213540,432
06:00:40.228877,420
06:00:40.245177,416
06:00:40.245177,414
06:00:40.261364,419
06:00:40.261474,419
06:00:40.276880,424
06:00:40.292903,413
06:00:40.293403,396
06:00:40.308884,375
06:00:40.324890,362
06:00:40.324890,355
06:00:40.340896,359
06:00:40.340896,368
06:00:40.356901,395
06:00:40.372907,429
06:00:40.372907,459
06:00:40.389278,473
06:00:40.405309,487
06:00:40.405663,497
06:00:40.421307,513
06:00:40.421307,522
06:00:40.437306,531
06:00:40.452903,534
06:00:40.452903,529
06:00:40.469277,511
06:00:40.485307,502
06:00:40.485307,494
06:00:40.501159,494
06:00:40.501159,492
06:00:40.517299,492
06:00:40.533024,491
06:00:40.533024,488
06:00:40.549145,473
06:00:40.565165,469
06:00:40.565498,466
06:00:40.581319,473
06:00:40.581319,472
06:00:40.597299,475
06:00:40.613022,476
06:00:40.613647,476
06:00:40.629187,465
06:00:40.645226,464
06:00:40.645226,463
06:00:40.661153,469
06:00:40.661714,473
06:00:40.677325,480
06:00:40.693022,484
06:00:40.693605,485
06:00:40.709275,476
06:00:40.724521,478
06:00:40.725525,478
06:00:40.741304,487
06:00:40.741304,493
06:00:40.757482,500
06:00:40.772888,505
06:00:40.772888,505
06:00:40.788921,493
06:00:40.804302,478
06:00:40.805302,464
06:00:40.820308,457
06:00:40.821308,456
06:00:40.836313,460
06:00:40.852320,472
06:00:40.853318,491
06:00:40.868995,505
06:00:40.885170,529
06:00:40.885170,545
06:00:40.901301,562
06:00:40.901301,570
06:00:40.917345,575
06:00:40.933030,567
06:00:40.933030,553
06:00:40.949106,530
06:00:40.965304,514
06:00:40.965304,499
06:00:40.981152,493
06:00:40.981152,485
06:00:40.997302,477
06:00:41.013023,468
06:00:41.013568,458
06:00:41.029217,439
06:00:41.045157,431
06:00:41.045508,422
06:00:41.061151,421
06:00:41.076997,418
06:00:41.076997,415
06:00:41.093021,412
06:00:41.093529,406
06:00:41.108748,390
06:00:41.124551,384
06:00:41.125553,382
06:00:41.141163,382
06:00:41.157292,381
06:00:41.157292,381
06:00:41.173153,383
06:00:41.173153,381
06:00:41.189029,372
06:00:41.205293,370
06:00:41.205628,373
06:00:41.221298,379
06:00:41.237291,384
06:00:41.237629,388
06:00:41.253026,391
06:00:41.253526,388
06:00:41.268795,378
06:00:41.284801,375
06:00:41.284801,365
06:00:41.301333,351
06:00:41.316784,341
06:00:41.316784,335
06:00:41.332788,335
06:00:41.332788,341
06:00:41.348794,354
06:00:41.364801,379
06:00:41.364801,411
06:00:41.380806,441
06:00:41.397069,464
06:00:41.397438,476
06:00:41.412904,484
06:00:41.412904,480
06:00:41.429146,467
06:00:41.445298,459
06:00:41.445298,455
06:00:41.461294,451
06:00:41.477224,447
06:00:41.477224,445
06:00:41.493022,444
06:00:41.493583,434
06:00:41.509353,423
06:00:41.525294,419
06:00:41.525666,423
06:00:41.541293,432
06:00:41.557145,439
06:00:41.557145,446
06:00:41.573023,452
06:00:41.573520,452
06:00:41.589141,447
06:00:41.605138,450
06:00:41.605138,453
06:00:41.621134,461
06:00:41.636772,469
06:00:41.636772,473
06:00:41.653023,477
06:00:41.653023,470
06:00:41.669154,464
06:00:41.685291,467
06:00:41.685291,472
06:00:41.701250,483
06:00:41.717313,492
06:00:41.717637,498
06:00:41.733028,502
06:00:41.733028,498
06:00:41.749292,488
06:00:41.764608,487
06:00:41.765608,487
06:00:41.780614,480
06:00:41.797174,470
06:00:41.797675,462
06:00:41.812695,458
06:00:41.813693,457
06:00:41.828697,461
06:00:41.844703,470
06:00:41.844703,483
06:00:41.860708,499
06:00:41.876714,525
06:00:41.876714,552
06:00:41.893230,577
06:00:41.893471,587
06:00:41.909151,585
06:00:41.925281,586
06:00:41.925281,582
06:00:41.941128,582
06:00:41.957106,578
06:00:41.957602,568
06:00:41.972902,561
06:00:41.989288,543
06:00:41.989288,524
06:00:42.005307,510
06:00:42.005630,504
06:00:42.021287,499
06:00:42.037256,498
06:00:42.037615,493
06:00:42.052999,495
06:00:42.069236,483
06:00:42.069555,474
06:00:42.084753,466
06:00:42.084753,466
06:00:42.101136,463
06:00:42.117125,463
06:00:42.117125,459
06:00:42.133023,458
06:00:42.149156,445
06:00:42.149430,433
06:00:42.165004,424
06:00:42.165004,423
06:00:42.181284,419
06:00:42.197170,419
06:00:42.197610,416
06:00:42.213022,416
06:00:42.229285,404
06:00:42.229651,396
06:00:42.245282,389
06:00:42.245282,389
06:00:42.260542,389
06:00:42.276545,391
06:00:42.277544,390
06:00:42.293062,379
06:00:42.308795,359
06:00:42.308795,344
06:00:42.324801,334
06:00:42.324801,334
06:00:42.340806,336
06:00:42.356811,345
06:00:42.356811,365
06:00:42.372817,397
06:00:42.388823,416
06:00:42.389328,434
06:00:42.404854,446
06:00:42.404854,461
06:00:42.420545,468
06:00:42.437123,476
06:00:42.437123,477
06:00:42.453135,480
06:00:42.469282,468
06:00:42.469282,455
06:00:42.484825,445
06:00:42.484825,445
06:00:42.501184,438
06:00:42.517251,439
06:00:42.517617,435
06:00:42.533027,439
06:00:42.549244,433
06:00:42.549585,426
06:00:42.565266,424
06:00:42.565554,431
06:00:42.581273,434
06:00:42.597254,443
06:00:42.597760,444
06:00:42.613135,452
06:00:42.629143,448
06:00:42.629143,444
06:00:42.645145,444
06:00:42.645526,453
06:00:42.661130,461
06:00:42.676972,473
06:00:42.676972,481
06:00:42.693022,494
06:00:42.709095,494
06:00:42.709459,493
06:00:42.725276,492
06:00:42.725276,499
06:00:42.740545,503
06:00:42.757249,510
06:00:42.757249,511
06:00:42.773260,516
06:00:42.788711,501
06:00:42.789712,485
06:00:42.804841,464
06:00:42.805342,452
06:00:42.821217,441
06:00:42.837222,441
06:00:42.837222,441
06:00:42.853226,454
06:00:42.869232,467
06:00:42.869232,490
06:00:42.885238,514
06:00:42.901129,540
06:00:42.901397,556
06:00:42.917120,567
06:00:42.917120,567
06:00:42.932999,567
06:00:42.949144,551
06:00:42.949144,536
06:00:42.965140,520
06:00:42.980544,516
06:00:42.981551,507
06:00:42.997329,504
06:00:42.997647,496
06:00:43.013350,495
06:00:43.028837,479
06:00:43.028837,468
06:00:43.045272,463
06:00:43.060457,466
06:00:43.061451,468
06:00:43.077264,476
06:00:43.077264,479
06:00:43.093129,488
06:00:43.109308,479
06:00:43.109308,476
06:00:43.125123,473
06:00:43.141243,480
06:00:43.141243,484
06:00:43.156782,491
06:00:43.156782,493
06:00:43.173134,499
06:00:43.188981,487
06:00:43.188981,484
06:00:43.205128,482
06:00:43.221200,489
06:00:43.221531,491
06:00:43.237102,497
06:00:43.237102,496
06:00:43.252590,499
06:00:43.268919,484
06:00:43.268919,477
06:00:43.284925,462
06:00:43.301079,449
06:00:43.302086,429
06:00:43.317254,418
06:00:43.317254,408
06:00:43.333261,409
06:00:43.349266,406
06:00:43.349266,421
06:00:43.365271,440
06:00:43.381241,467
06:00:43.381241,484
06:00:43.397250,502
06:00:43.397250,502
06:00:43.413023,504
06:00:43.429244,486
06:00:43.429244,474
06:00:43.445125,461
06:00:43.461114,461
06:00:43.461114,450
06:00:43.476974,448
06:00:43.476974,438
06:00:43.492985,434
06:00:43.509293,416
06:00:43.509293,405
06:00:43.525119,396
06:00:43.541278,400
06:00:43.541562,397
06:00:43.557128,401
06:00:43.557128,399
06:00:43.573153,402
06:00:43.589116,388
06:00:43.589116,381
06:00:43.605237,377
06:00:43.621084,385
06:00:43.621084,383
06:00:43.636871,392
06:00:43.636871,395
06:00:43.652882,405
06:00:43.669264,397
06:00:43.669264,397
06:00:43.685225,397
06:00:43.701236,409
06:00:43.701640,411
06:00:43.717120,421
06:00:43.717120,425
06:00:43.733023,431
06:00:43.749265,425
06:00:43.749265,420
06:00:43.765125,418
06:00:43.781136,430
06:00:43.781136,425
06:00:43.796781,419
06:00:43.812810,403
06:00:43.813311,397
06:00:43.828820,389
06:00:43.828820,393
06:00:43.844829,395
06:00:43.860834,410
06:00:43.860834,424
06:00:43.876843,454
06:00:43.892843,478
06:00:43.892843,502
06:00:43.908741,502
06:00:43.909284,498
06:00:43.924955,484
06:00:43.941381,482
06:00:43.941381,474
06:00:43.957260,473
06:00:43.972852,464
06:00:43.972852,463
06:00:43.989113,440
06:00:43.989113,427
06:00:44.005231,416
06:00:44.021384,422
06:00:44.021627,419
06:00:44.037263,426
06:00:44.052671,427
06:00:44.052671,436
06:00:44.069261,425
06:00:44.069261,426
06:00:44.085105,426
06:00:44.101043,438
06:00:44.101043,441
06:00:44.116964,450
06:00:44.133125,452
06:00:44.133125,461
06:00:44.149120,451
06:00:44.149491,452
06:00:44.164386,454
06:00:44.180842,466
06:00:44.180842,471
06:00:44.197259,484
06:00:44.213143,491
06:00:44.213530,506
06:00:44.229258,500
06:00:44.229258,505
06:00:44.245321,509
06:00:44.261109,523
06:00:44.261109,529
06:00:44.276543,543
06:00:44.292549,540
06:00:44.293549,534
06:00:44.309013,515
06:00:44.309514,509
06:00:44.324978,503
06:00:44.340987,511
06:00:44.340987,517
06:00:44.356993,544
06:00:44.373102,574
06:00:44.373102,603
06:00:44.389015,609
06:00:44.389374,621
06:00:44.405101,626
06:00:44.421121,641
06:00:44.421121,636
06:00:44.437120,640
06:00:44.453022,634
06:00:44.453467,630
06:00:44.468878,606
06:00:44.468878,595
06:00:44.485094,582
06:00:44.500541,580
06:00:44.501545,571
06:00:44.517124,568
06:00:44.532779,561
06:00:44.532779,552
06:00:44.549103,530
06:00:44.549103,521
06:00:44.565227,512
06:00:44.581105,512
06:00:44.581105,505
06:00:44.597108,503
06:00:44.613022,493
06:00:44.613482,489
06:00:44.629224,468
06:00:44.629224,460
06:00:44.645071,450
06:00:44.661099,452
06:00:44.661457,448
06:00:44.677269,452
06:00:44.693022,452
06:00:44.693022,451
06:00:44.709117,436
06:00:44.725097,431
06:00:44.725388,427
06:00:44.741120,436
06:00:44.741120,433
06:00:44.757109,438
06:00:44.772743,436
06:00:44.772743,435
06:00:44.788637,418
06:00:44.804458,402
06:00:44.805457,383
06:00:44.821143,376
06:00:44.821143,369
06:00:44.837158,375
06:00:44.853159,385
06:00:44.853159,408
06:00:44.869168,423
06:00:44.885218,449
06:00:44.885218,467
06:00:44.900959,488
06:00:44.900959,496
06:00:44.917095,506
06:00:44.933024,506
06:00:44.933024,505
06:00:44.949095,487
06:00:44.965073,481
06:00:44.965073,472
06:00:44.981115,475
06:00:44.981484,471
06:00:44.996950,475
06:00:45.013026,472
06:00:45.013533,472
06:00:45.029248,456
06:00:45.045209,452
06:00:45.045567,448
06:00:45.061245,454
06:00:45.061245,453
06:00:45.077249,457
06:00:45.093131,455
06:00:45.093131,454
06:00:45.109152,439
06:00:45.124566,435
06:00:45.125573,432
06:00:45.141299,438
06:00:45.141596,439
06:00:45.157247,448
06:00:45.173134,444
06:00:45.173563,442
06:00:45.188939,429
06:00:45.205178,429
06:00:45.205178,421
06:00:45.221246,423
06:00:45.221246,421
06:00:45.237356,426
06:00:45.253146,427
06:00:45.253524,429
06:00:45.268919,417
06:00:45.284926,418
06:00:45.284926,410
06:00:45.300930,403
06:00:45.300930,394
06:00:45.316958,395
06:00:45.332477,395
06:00:45.333477,403
06:00:45.348485,411
06:00:45.365239,441
06:00:45.365239,470
06:00:45.381255,499
06:00:45.381255,519
06:00:45.397224,539
06:00:45.413262,550
06:00:45.413262,553
06:00:45.429061,541
06:00:45.445085,538
06:00:45.445085,534
06:00:45.460543,537
06:00:45.461551,535
06:00:45.477092,537
06:00:45.492809,535
06:00:45.492809,533
06:00:45.509088,518
06:00:45.525101,516
06:00:45.525101,510
06:00:45.540960,515
06:00:45.540960,514
06:00:45.556957,517
06:00:45.572835,519
06:00:45.572835,517
06:00:45.589086,505
06:00:45.605240,506
06:00:45.605240,507
06:00:45.621242,518
06:00:45.637271,524
06:00:45.637271,534
06:00:45.653093,541
06:00:45.653093,544
06:00:45.669035,535
06:00:45.685233,537
06:00:45.685233,542
06:00:45.701292,549
06:00:45.717231,553
06:00:45.717551,560
06:00:45.733021,562
06:00:45.733510,562
06:00:45.749209,550
06:00:45.764474,548
06:00:45.765476,548
06:00:45.780480,543
06:00:45.796924,530
06:00:45.796924,519
06:00:45.812939,512
06:00:45.813441,512
06:00:45.828465,513
06:00:45.844470,521
06:00:45.844470,529
06:00:45.860475,552
06:00:45.877096,577
06:00:45.877439,601
06:00:45.892544,616
06:00:45.893549,622
06:00:45.909081,610
06:00:45.925087,605
06:00:45.925087,596
06:00:45.941089,591
06:00:45.957104,582
06:00:45.957104,573
06:00:45.973092,562
06:00:45.973092,548
06:00:45.989081,525
06:00:46.005234,511
06:00:46.005593,502
06:00:46.021087,498
06:00:46.037097,492
06:00:46.037097,488
06:00:46.052698,483
06:00:46.052698,474
06:00:46.069263,458
06:00:46.085235,449
06:00:46.085235,444
06:00:46.100544,443
06:00:46.117230,442
06:00:46.117230,440
06:00:46.133022,439
06:00:46.133614,433
06:00:46.148585,420
06:00:46.165085,414
06:00:46.165085,415
06:00:46.181089,419
06:00:46.197069,424
06:00:46.197454,423
06:00:46.213016,423
06:00:46.213515,418
06:00:46.228890,404
06:00:46.244950,398
06:00:46.244950,397
06:00:46.261199,398
06:00:46.276959,400
06:00:46.276959,397
06:00:46.292964,386
06:00:46.292964,367
06:00:46.308902,349
06:00:46.324621,336
06:00:46.325621,331
06:00:46.340627,332
06:00:46.356632,343
06:00:46.356632,361
06:00:46.372639,389
06:00:46.373640,406
06:00:46.388934,416
06:00:46.405083,426
06:00:46.405083,431
06:00:46.421093,437
06:00:46.437006,442
06:00:46.437349,446
06:00:46.453087,450
06:00:46.453617,443
06:00:46.469082,435
06:00:46.485229,431
06:00:46.485601,432
06:00:46.501378,436
06:00:46.517064,443
06:00:46.517540,445
06:00:46.533027,450
06:00:46.549078,447
06:00:46.549481,444
06:00:46.565231,449
06:00:46.565231,454
06:00:46.581228,463
06:00:46.597311,473
06:00:46.597311,479
06:00:46.613163,489
06:00:46.629081,489
06:00:46.629081,489
06:00:46.644931,492
06:00:46.645415,501
06:00:46.661073,511
06:00:46.676951,522
06:00:46.677433,529
06:00:46.693024,539
06:00:46.709090,535
06:00:46.709431,531
06:00:46.725077,529
06:00:46.725454,533
06:00:46.740856,536
06:00:46.757067,539
06:00:46.757067,541
06:00:46.773076,546
06:00:46.789081,540
06:00:46.789081,528
06:00:46.804444,511
06:00:46.805445,501
06:00:46.820966,495
06:00:46.836556,497
06:00:46.836556,500
06:00:46.852566,517
06:00:46.868567,533
06:00:46.869564,554
06:00:46.884573,576
06:00:46.885567,599
06:00:46.900578,613
06:00:46.916917,622
06:00:46.917422,624
06:00:46.932657,625
06:00:46.949072,610
06:00:46.949072,596
06:00:46.965067,587
06:00:46.965406,585
06:00:46.981090,580
06:00:46.997227,576
06:00:46.997227,571
06:00:47.012991,568
06:00:47.029227,554
06:00:47.029581,538
06:00:47.045221,524
06:00:47.045221,519
06:00:47.061222,513
06:00:47.077254,508
06:00:47.077254,502
06:00:47.093023,500
06:00:47.109293,486
06:00:47.109293,471
06:00:47.125221,464
06:00:47.125580,464
06:00:47.141221,464
06:00:47.157191,470
06:00:47.157576,472
06:00:47.173022,478
06:00:47.188929,475
06:00:47.189594,470
06:00:47.205088,471
06:00:47.205088,477
06:00:47.221084,481
06:00:47.236913,488
06:00:47.237361,489
06:00:47.253075,493
06:00:47.269027,484
06:00:47.269027,479
06:00:47.285036,471
06:00:47.285036,460
06:00:47.301038,445
06:00:47.316925,435
06:00:47.317425,429
06:00:47.332446,431
06:00:47.348452,434
06:00:47.349452,445
06:00:47.364464,468
06:00:47.365458,492
06:00:47.380463,513
06:00:47.396475,528
06:00:47.397470,531
06:00:47.413114,530
06:00:47.429008,515
06:00:47.429008,500
06:00:47.445067,488
06:00:47.460910,480
06:00:47.461284,473
06:00:47.477074,468
06:00:47.477428,464
06:00:47.492683,459
06:00:47.509218,446
06:00:47.509577,435
06:00:47.525212,434
06:00:47.541067,434
06:00:47.541067,439
06:00:47.557034,448
06:00:47.557034,454
06:00:47.573028,462
06:00:47.589215,459
06:00:47.589215,453
06:00:47.605066,453
06:00:47.620980,458
06:00:47.621474,464
06:00:47.636342,468
06:00:47.637348,474
06:00:47.653023,479
06:00:47.669071,472
06:00:47.669460,467
06:00:47.685077,470
06:00:47.701080,477
06:00:47.701453,486
06:00:47.717053,492
06:00:47.717557,495
06:00:47.733024,504
06:00:47.749065,501
06:00:47.749065,500
06:00:47.764408,502
06:00:47.780375,514
06:00:47.781376,512
06:00:47.796832,506
06:00:47.796832,490
06:00:47.812839,482
06:00:47.828868,470
06:00:47.829369,468
06:00:47.844880,465
06:00:47.860885,473
06:00:47.860885,481
06:00:47.876896,507
06:00:47.876896,529
06:00:47.892705,554
06:00:47.909069,553
06:00:47.909069,554
06:00:47.925061,551
06:00:47.940548,555
06:00:47.941553,547
06:00:47.957056,544
06:00:47.957464,533
06:00:47.973022,526
06:00:47.989075,502
06:00:47.989430,487
06:00:48.005061,474
06:00:48.021208,475
06:00:48.021713,465
06:00:48.037023,465
06:00:48.037395,457
06:00:48.052718,455
06:00:48.069210,434
06:00:48.069210,423
06:00:48.085061,411
06:00:48.101179,412
06:00:48.101179,408
06:00:48.116318,411
06:00:48.117325,408
06:00:48.133091,410
06:00:48.149208,395
06:00:48.149208,390
06:00:48.165248,388
06:00:48.181053,397
06:00:48.181053,398
06:00:48.196662,406
06:00:48.196662,409
06:00:48.213063,416
06:00:48.229073,403
06:00:48.229073,398
06:00:48.244907,394
06:00:48.261054,400
06:00:48.261054,400
06:00:48.276525,410
06:00:48.292531,402
06:00:48.293532,391
06:00:48.308535,373
06:00:48.308535,365
06:00:48.325223,357
06:00:48.340745,360
06:00:48.340745,365
06:00:48.356750,391
06:00:48.372755,416
06:00:48.372755,448
06:00:48.389206,454
06:00:48.389206,462
06:00:48.405054,465
06:00:48.421171,475
06:00:48.421553,476
06:00:48.437203,480
06:00:48.453023,474
06:00:48.453460,473
06:00:48.469057,451
06:00:48.469590,440
06:00:48.485050,428
06:00:48.500892,427
06:00:48.501437,421
06:00:48.517051,422
06:00:48.533022,415
06:00:48.533496,415
06:00:48.549071,398
06:00:48.549071,391
06:00:48.565066,384
06:00:48.581053,387
06:00:48.581053,384
06:00:48.597059,387
06:00:48.612785,382
06:00:48.612785,382
06:00:48.629125,366
06:00:48.629482,361
06:00:48.645032,357
06:00:48.661172,364
06:00:48.661172,365
06:00:48.677202,371
06:00:48.693085,370
06:00:48.693085,374
06:00:48.709217,360
06:00:48.709510,357
06:00:48.725166,352
06:00:48.740401,357
06:00:48.741398,356
06:00:48.757199,362
06:00:48.773208,363
06:00:48.773208,366
06:00:48.788212,352
06:00:48.789212,339
06:00:48.805219,323
06:00:48.820733,321
06:00:48.821233,319
06:00:48.836396,331
06:00:48.852402,353
06:00:48.853400,387
06:00:48.868410,410
06:00:48.869405,440
06:00:48.885048,463
06:00:48.901191,491
06:00:48.901191,506
06:00:48.917236,521
06:00:48.933083,525
06:00:48.933083,529
06:00:48.949199,514
06:00:48.949199,508
06:00:48.965168,501
06:00:48.981015,503
06:00:48.981564,498
06:00:48.997197,500
06:00:49.013228,498
06:00:49.013228,494
06:00:49.029198,478
06:00:49.029198,473
06:00:49.045161,469
06:00:49.061167,475
06:00:49.061167,475
06:00:49.077179,474
06:00:49.093099,472
06:00:49.093463,472
06:00:49.109190,459
06:00:49.125165,457
06:00:49.125165,455
06:00:49.140538,461
06:00:49.141427,461
06:00:49.156902,466
06:00:49.173064,468
06:00:49.173442,468
06:00:49.189050,457
06:00:49.204882,456
06:00:49.205351,455
06:00:49.220670,464
06:00:49.221176,462
06:00:49.236908,468
06:00:49.253071,468
06:00:49.253071,470
06:00:49.268857,456
06:00:49.284863,455
06:00:49.284863,443
06:00:49.301159,432
06:00:49.301159,417
06:00:49.317165,412
06:00:49.333197,408
06:00:49.333197,414
06:00:49.348387,422
06:00:49.364396,448
06:00:49.365391,474
06:00:49.380399,503
06:00:49.381396,522
06:00:49.397166,534
06:00:49.413096,538
06:00:49.413395,539
06:00:49.429190,522
06:00:49.444264,514
06:00:49.445268,506
06:00:49.461174,506
06:00:49.461534,500
06:00:49.476896,497
06:00:49.493022,493
06:00:49.493436,489
06:00:49.509054,474
06:00:49.524883,471
06:00:49.525375,465
06:00:49.540409,468
06:00:49.541427,466
06:00:49.557054,467
06:00:49.573066,465
06:00:49.573066,458
06:00:49.589070,442
06:00:49.605028,433
06:00:49.605028,421
06:00:49.621041,421
06:00:49.621545,419
06:00:49.637367,420
06:00:49.653072,418
06:00:49.653518,415
06:00:49.669190,402
06:00:49.685161,402
06:00:49.685161,399
06:00:49.701039,405
06:00:49.701572,407
06:00:49.717052,412
06:00:49.733184,412
06:00:49.733184,409
06:00:49.749158,395
06:00:49.764790,392
06:00:49.764790,387
06:00:49.781002,393
06:00:49.781002,382
06:00:49.796512,370
06:00:49.812516,352
06:00:49.813517,343
06:00:49.829042,336
06:00:49.844561,339
06:00:49.845558,342
06:00:49.860563,359
06:00:49.860563,384
06:00:49.876574,415
06:00:49.893073,440
06:00:49.893073,454
06:00:49.908940,454
06:00:49.925024,452
06:00:49.925529,449
06:00:49.941041,446
06:00:49.941409,442
06:00:49.957036,441
06:00:49.973062,439
06:00:49.973468,433
06:00:49.988899,416
06:00:50.005149,412
06:00:50.005149,410
06:00:50.021052,415
06:00:50.037178,418
06:00:50.037453,422
06:00:50.053022,422
06:00:50.053022,420
06:00:50.069153,412
06:00:50.084920,413
06:00:50.084920,415
06:00:50.101183,423
06:00:50.117184,430
06:00:50.117184,439
06:00:50.133067,446
06:00:50.133067,449
06:00:50.149182,443
06:00:50.164917,446
06:00:50.164917,451
06:00:50.181182,462
06:00:50.196886,470
06:00:50.197509,480
06:00:50.213048,484
06:00:50.213048,486
06:00:50.229028,480
06:00:50.244734,481
06:00:50.244734,483
06:00:50.261047,488
06:00:50.276850,493
06:00:50.276850,502
06:00:50.292856,494
06:00:50.292856,480
06:00:50.308861,463
06:00:50.325380,455
06:00:50.325380,452
06:00:50.340642,453
06:00:50.356648,468
06:00:50.356648,495
06:00:50.372654,522
06:00:50.372654,537
06:00:50.389150,539
06:00:50.405178,541
06:00:50.405178,542
06:00:50.421180,544
06:00:50.437031,543
06:00:50.437031,539
06:00:50.453024,532
06:00:50.453024,518
06:00:50.469094,496
06:00:50.485115,481
06:00:50.485115,475
06:00:50.501030,473
06:00:50.516882,473
06:00:50.516882,469
06:00:50.532666,468
06:00:50.533174,457
06:00:50.548872,446
06:00:50.565178,442
06:00:50.565178,437
06:00:50.581087,438
06:00:50.597235,443
06:00:50.597492,440
06:00:50.613060,442
06:00:50.613481,437
06:00:50.629148,428
06:00:50.645177,425
06:00:50.645512,428
06:00:50.661028,433
06:00:50.677180,440
06:00:50.677518,442
06:00:50.692537,445
06:00:50.693545,438
06:00:50.708882,431
06:00:50.725032,427
06:00:50.725032,427
06:00:50.741027,429
06:00:50.757043,431
06:00:50.757043,432
06:00:50.773053,434
06:00:50.773053,430
06:00:50.788748,417
06:00:50.804755,400
06:00:50.804755,391
06:00:50.820764,387
06:00:50.836795,391
06:00:50.836795,396
06:00:50.852801,417
06:00:50.852801,436
06:00:50.868812,461
06:00:50.885171,487
06:00:50.885171,507
06:00:50.901226,524
06:00:50.917174,536
06:00:50.917174,537
